时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2014-06-19 16:00:00,1.73,-19.36,0,-651,0,0,-20.73
2014-06-20 16:00:00,1.99,-20.46,0,-1098.89,0,0,-22.01
2014-06-23 16:00:00,1.34,-21.7,0,-1240.33,78744,-74648,-22.74
2014-06-24 16:00:00,0.89,-22.01,0,-306,0,0,-22.7
2014-06-25 16:00:00,0.37,-22.21,0,-204,0,0,-22.5
2014-06-26 16:00:00,0.78,-22.21,0,0,0,0,-22.81
2014-06-27 16:00:00,0.32,-22.95,0,-734.4,0,0,-23.2
2014-06-30 16:00:00,0.85,-22.7,244.8,0,0,0,-23.35
2014-07-01 16:00:00,0.84,-22.7,0,0,0,0,-23.34
2014-07-02 16:00:00,1.05,-22.46,244.8,0,0,0,-23.27
2014-07-03 16:00:00,1.05,-22.09,367.2,0,0,0,-22.9
2014-07-04 16:00:00,1.01,-22.46,0,-367.2,0,0,-23.24
2014-07-07 16:00:00,1.01,-22.7,0,-244.8,0,0,-23.47
2014-07-08 16:00:00,1.13,-22.82,0,-122.4,0,0,-23.68
2014-07-09 16:00:00,-0.3,-23.92,0,-1101.6,0,0,-23.69
2014-07-10 16:00:00,-0.87,-24.66,0,-734.4,0,0,-24
2014-07-11 16:00:00,-2.11,-24.66,0,0,0,0,-23.04
2014-07-14 16:00:00,-1.71,-24.66,0,0,0,0,-23.35
2014-07-15 16:00:00,-1.5,-24.9,0,-244.8,0,0,-23.76
2014-07-16 16:00:00,-1.45,-24.78,122.4,0,0,0,-23.67
2014-07-17 16:00:00,-2.25,-25.15,0,-367.2,0,0,-23.43
2014-07-18 16:00:00,-2.54,-25.15,0,0,0,0,-23.2
2014-07-21 16:00:00,-2.86,-25.88,0,-734.4,0,0,-23.7
2014-07-22 16:00:00,-1.87,-24.9,979.2,0,0,0,-23.47
2014-07-23 16:00:00,-1.53,-24.9,0,0,0,0,-23.73
2014-07-24 16:00:00,1.34,-22.82,2080.8,0,0,0,-23.84
2014-07-25 16:00:00,2.25,-22.33,489.6,0,0,0,-24.04
2014-07-28 16:00:00,7.35,-17.68,4651.2,0,0,0,-23.32
2014-07-29 16:00:00,8.06,-17.8,0,-122.4,0,0,-23.93
2014-07-30 16:00:00,7.2,-18.17,0,-367.2,0,0,-23.67
2014-07-31 16:00:00,8.63,-17.31,856.8,0,0,0,-23.88
2014-08-01 16:00:00,7.76,-18.29,0,-979.2,0,0,-24.17
2014-08-04 16:00:00,9.53,-17.46,831.01,0,81180,-80294.4,-24.64
2014-08-05 16:00:00,8.52,-18.2,0,-738,0,0,-24.62
2014-08-06 16:00:00,7.26,-18.78,0,-574,0,0,-24.28
2014-08-07 16:00:00,5.49,-20.58,0,-1804,0,0,-24.71
2014-08-08 16:00:00,5.83,-20.42,164,0,0,0,-24.8
2014-08-11 16:00:00,7.32,-18.94,1476,0,0,0,-24.47
2014-08-12 16:00:00,6.26,-19.68,0,-738,0,0,-24.41
2014-08-13 16:00:00,5.87,-20.09,0,-410,0,0,-24.52
2014-08-14 16:00:00,5.12,-21.07,0,-984,0,0,-24.91
2014-08-15 16:00:00,5.63,-20.33,738,0,0,0,-24.58
2014-08-18 16:00:00,5.7,-19.92,410,0,0,0,-24.24
2014-08-19 16:00:00,5.71,-20.01,0,-82,0,0,-24.33
2014-08-20 16:00:00,5.11,-19.68,328,0,0,0,-23.58
2014-08-21 16:00:00,4.11,-20.91,0,-1230,0,0,-24.03
2014-08-22 16:00:00,4.69,-20.17,738,0,0,0,-23.75
2014-08-25 16:00:00,3.67,-20.42,0,-246,0,0,-23.24
2014-08-26 16:00:00,3.92,-20.74,0,-328,0,0,-23.73
2014-08-27 16:00:00,3.78,-21.32,0,-574,0,0,-24.19
2014-08-28 16:00:00,2.49,-22.55,0,-1230,0,0,-24.43
2014-08-29 16:00:00,3.66,-22.06,492,0,0,0,-24.81
2014-09-01 16:00:00,3.69,-22.6,0,-546.66,77380,-77654,-25.35
2014-09-02 16:00:00,5.26,-21.51,1095,0,0,0,-25.43
2014-09-03 16:00:00,6.14,-20.85,657,0,0,0,-25.43
2014-09-04 16:00:00,6.73,-20.48,365,0,0,0,-25.49
2014-09-05 16:00:00,7.33,-19.75,730,0,0,0,-25.23
2014-09-09 16:00:00,6.38,-20.7,0,-949,0,0,-25.46
2014-09-10 16:00:00,5.4,-21.36,0,-657,0,0,-25.39
2014-09-11 16:00:00,5.27,-21.94,0,-584,0,0,-25.85
2014-09-12 16:00:00,5.59,-21.51,438,0,0,0,-25.67
2014-09-15 16:00:00,5.19,-22.02,0,-511,0,0,-25.87
2014-09-16 16:00:00,4.94,-22.31,0,-292,0,0,-25.97
2014-09-17 16:00:00,4.93,-22.31,0,0,0,0,-25.96
2014-09-18 16:00:00,5.61,-22.38,0,-73,0,0,-26.5
2014-09-19 16:00:00,6.04,-22.02,365,0,0,0,-26.46
2014-09-22 16:00:00,3.57,-23.92,0,-1898,0,0,-26.54
2014-09-23 16:00:00,4.09,-23.7,219,0,0,0,-26.7
2014-09-24 16:00:00,5.57,-22.38,1314,0,0,0,-26.48
2014-09-25 16:00:00,5.06,-22.89,0,-511,0,0,-26.6
2014-09-26 16:00:00,4.84,-23.26,0,-365,0,0,-26.8
2014-09-29 16:00:00,4.93,-21.69,1568.36,0,75924,-76212,-25.37
2014-09-30 16:00:00,4.94,-21.23,456,0,0,0,-24.94
2014-10-08 16:00:00,5.92,-21.01,228,0,0,0,-25.42
2014-10-09 16:00:00,5.82,-22.37,0,-1368,0,0,-26.64
2014-10-10 16:00:00,5.31,-22.75,0,-380,0,0,-26.65
2014-10-13 16:00:00,4.37,-23.74,0,-988,0,0,-26.93
2014-10-14 16:00:00,4.11,-23.36,380,0,0,0,-26.39
2014-10-15 16:00:00,4.62,-22.91,456,0,0,0,-26.31
2014-10-16 16:00:00,5,-22.15,760,0,0,0,-25.86
2014-10-17 16:00:00,4.55,-23.06,0,-912,0,0,-26.41
2014-10-20 16:00:00,4.96,-22.68,380,0,0,0,-26.33
2014-10-21 16:00:00,4.18,-23.59,0,-912,0,0,-26.66
2014-10-22 16:00:00,4.25,-22.83,760,0,0,0,-25.98
2014-10-23 16:00:00,4.27,-22.6,228,0,0,0,-25.77
2014-10-24 16:00:00,4.05,-22.37,228,0,0,0,-25.39
2014-10-27 16:00:00,2.27,-24.5,0,-2128,0,0,-26.18
2014-10-28 16:00:00,3.48,-23.13,1368,0,0,0,-25.72
2014-10-29 16:00:00,4.71,-21.61,1520,0,0,0,-25.14
2014-10-30 16:00:00,6.07,-18.95,2660,0,0,0,-23.59
2014-10-31 16:00:00,10.02,-12.04,6916,0,0,0,-20.05
2014-11-03 16:00:00,9.12,-12.95,0,-912,0,0,-20.23
2014-11-04 16:00:00,8.26,-13.86,0,-912,0,0,-20.43
2014-11-05 16:00:00,7.38,-14.55,0,-684,0,0,-20.42
2014-11-06 16:00:00,7.46,-14.39,152,0,0,0,-20.33
2014-11-07 16:00:00,8.09,-13.18,1216,0,0,0,-19.68
2014-11-10 16:00:00,11.18,-10.44,2736,0,0,0,-19.45
2014-11-11 16:00:00,14.48,-10.67,0,-228,0,0,-21.97
2014-11-12 16:00:00,14.22,-11.13,0,-456,0,0,-22.19
2014-11-13 16:00:00,13.68,-12.42,0,-1292,0,0,-22.96
2014-11-14 16:00:00,13.05,-13.71,0,-1292,0,0,-23.67
2014-11-17 16:00:00,11.19,-14.32,0,-608,0,0,-22.94
2014-11-18 16:00:00,9.06,-16.22,0,-1900,0,0,-23.18
2014-11-19 16:00:00,8.9,-16.29,0,-76,0,0,-23.13
2014-11-20 16:00:00,8.96,-15.99,304,0,0,0,-22.9
2014-11-21 16:00:00,10.84,-13.48,2508,0,0,0,-21.94
2014-11-24 16:00:00,11.01,-11.43,2052,0,0,0,-20.21
2014-11-25 16:00:00,12.62,-10.44,988,0,0,0,-20.48
2014-11-26 16:00:00,15.39,-6.64,3800,0,0,0,-19.09
2014-11-27 16:00:00,17.24,-5.35,1292,0,0,0,-19.27
2014-11-28 16:00:00,26.8,4.07,9424,0,0,0,-17.93
2014-12-01 16:00:00,25.83,1.03,0,-3040,0,0,-19.71
2014-12-02 16:00:00,34.18,6.58,5548,0,0,0,-20.57
2014-12-03 16:00:00,32.96,4.07,0,-2508,0,0,-21.73
2014-12-04 16:00:00,41.74,9.17,5092,0,0,0,-22.98
2014-12-05 16:00:00,45.64,11.29,2128,0,0,0,-23.59
2014-12-08 16:00:00,47.95,11.07,0,-228,0,0,-24.93
2014-12-09 16:00:00,35.19,0.05,0,-11020,0,0,-25.99
2014-12-10 16:00:00,40.53,2.71,2660,0,0,0,-26.91
2014-12-11 16:00:00,39.26,2.71,0,0,0,0,-26.25
2014-12-12 16:00:00,37.8,4.15,1444,0,0,0,-24.42
2014-12-15 16:00:00,35.07,2.17,0,-1976,0,0,-24.36
2014-12-16 16:00:00,41.26,7.42,5244,0,0,0,-23.96
2014-12-17 16:00:00,51.09,18.13,10716,0,0,0,-21.81
2014-12-18 16:00:00,48.69,13.8,0,-4332,0,0,-23.46
2014-12-19 16:00:00,50.95,16.92,3116,0,0,0,-22.54
2014-12-22 16:00:00,58.9,18.82,1900,0,0,0,-25.22
2014-12-23 16:00:00,53.31,12.51,0,-6308,0,0,-26.61
2014-12-24 16:00:00,47.11,7.19,0,-5320,0,0,-27.14
2014-12-25 16:00:00,53.91,13.5,6308,0,0,0,-26.26
2014-12-26 16:00:00,59.04,17.3,3800,0,0,0,-26.24
2014-12-29 16:00:00,58.99,15.91,0,-1383.46,119988,-119548,-27.1
2014-12-30 16:00:00,63.84,16.45,540,0,0,0,-28.92
2014-12-31 16:00:00,68.17,17.53,1080,0,0,0,-30.11
2015-01-05 16:00:00,70.73,16.45,0,-1080,0,0,-31.79
2015-01-06 16:00:00,68.82,12.57,0,-3888,0,0,-33.32
2015-01-07 16:00:00,66.61,13.54,972,0,0,0,-31.85
2015-01-08 16:00:00,60.46,10.19,0,-3348,0,0,-31.33
2015-01-09 16:00:00,62.06,10.84,648,0,0,0,-31.61
2015-01-12 16:00:00,59.93,8.57,0,-2268,0,0,-32.11
2015-01-13 16:00:00,58.85,6.95,0,-1620,0,0,-32.67
2015-01-14 16:00:00,61.5,8.03,1080,0,0,0,-33.11
2015-01-15 16:00:00,67.41,11.16,3132,0,0,0,-33.6
2015-01-16 16:00:00,68.95,10.95,0,-216,0,0,-34.33
2015-01-19 16:00:00,52.1,-0.07,0,-11016,0,0,-34.3
2015-01-20 16:00:00,52.61,3.06,3132,0,0,0,-32.47
2015-01-21 16:00:00,60.63,8.46,5400,0,0,0,-32.48
2015-01-22 16:00:00,59.93,10.62,2160,0,0,0,-30.83
2015-01-23 16:00:00,60.96,12.78,2160,0,0,0,-29.93
2015-01-26 16:00:00,60.01,13.97,1188,0,0,0,-28.77
2015-01-27 16:00:00,55.9,10.73,0,-3240,0,0,-28.97
2015-01-28 16:00:00,53.77,8.03,0,-2700,0,0,-29.75
2015-01-29 16:00:00,50.59,4.68,0,-3348,0,0,-30.49
2015-01-30 16:00:00,50,2.95,0,-1728,0,0,-31.37
2015-02-02 16:00:00,45.52,-0.29,0,-3240,0,0,-31.48
2015-02-03 16:00:00,49.33,1.77,2052,0,0,0,-31.85
2015-02-04 16:00:00,46.36,-0.61,0,-2376,0,0,-32.09
2015-02-05 16:00:00,46.11,-1.15,0,-540,0,0,-32.35
2015-02-06 16:00:00,44.13,-1.37,0,-216,0,0,-31.57
2015-02-09 16:00:00,45.44,-0.6,763.04,0,97704,-97848,-31.66
2015-02-10 16:00:00,47.94,2.06,2664,0,0,0,-31.01
2015-02-11 16:00:00,47.61,1.7,0,-360,0,0,-31.1
2015-02-12 16:00:00,47.16,3.29,1584,0,0,0,-29.81
2015-02-13 16:00:00,48.16,3.14,0,-144,0,0,-30.39
2015-02-16 16:00:00,47.3,4.44,1296,0,0,0,-29.1
2015-02-17 16:00:00,47.96,6.31,1872,0,0,0,-28.15
2015-02-25 16:00:00,46.13,2.93,0,-3384,0,0,-29.56
2015-02-26 16:00:00,49.46,7.68,4752,0,0,0,-27.95
2015-02-27 16:00:00,48.9,6.53,0,-1152,0,0,-28.46
2015-03-02 16:00:00,48.93,7.32,792,0,0,0,-27.94
2015-03-03 16:00:00,44.3,3.29,0,-4032,0,0,-28.42
2015-03-04 16:00:00,43.73,3,0,-288,0,0,-28.34
2015-03-05 16:00:00,40.51,1.13,0,-1872,0,0,-28.03
2015-03-06 16:00:00,41.4,2.57,1440,0,0,0,-27.46
2015-03-09 16:00:00,49.71,12.79,10224,0,0,0,-24.66
2015-03-10 16:00:00,46.03,14.45,1656,0,0,0,-21.63
2015-03-11 16:00:00,47.48,15.89,1440,0,0,0,-21.42
2015-03-12 16:00:00,54.93,25.97,10080,0,0,0,-18.69
2015-03-13 16:00:00,55.5,27.26,1296,0,0,0,-18.16
2015-03-16 16:00:00,57.64,28.63,1368,0,0,0,-18.4
2015-03-17 16:00:00,58.79,34.03,5400,0,0,0,-15.59
2015-03-18 16:00:00,62.41,33.02,0,-1008,0,0,-18.1
2015-03-19 16:00:00,60.53,29.49,0,-3528,0,0,-19.34
2015-03-20 16:00:00,61.76,30.29,792,0,0,0,-19.45
2015-03-23 16:00:00,63.78,30.57,288,0,0,0,-20.28
2015-03-24 16:00:00,62.45,28.99,0,-1584,0,0,-20.6
2015-03-25 16:00:00,57.99,25.39,0,-3600,0,0,-20.63
2015-03-26 16:00:00,59.05,31.51,6120,0,0,0,-17.32
2015-03-27 16:00:00,59.37,28.99,0,-2520,0,0,-19.06
2015-03-30 16:00:00,65.79,32.09,3096,0,0,0,-20.33
2015-03-31 16:00:00,63.69,29.21,0,-2880,0,0,-21.06
2015-04-01 16:00:00,64.95,29.57,360,0,0,0,-21.45
2015-04-02 16:00:00,64.03,29.28,0,-288,0,0,-21.19
2015-04-03 16:00:00,65.18,31.51,2232,0,0,0,-20.38
2015-04-07 16:00:00,70.05,34.25,2736,0,0,0,-21.05
2015-04-08 16:00:00,73.75,41.73,7488,0,0,0,-18.43
2015-04-09 16:00:00,72.13,40.65,0,-1080,0,0,-18.29
2015-04-10 16:00:00,76.69,44.54,3888,0,0,0,-18.2
2015-04-13 16:00:00,82.6,44.9,360,0,0,0,-20.65
2015-04-14 16:00:00,81.09,40.73,0,-4176,0,0,-22.29
2015-04-15 16:00:00,84.57,40.37,0,-360,0,0,-23.95
2015-04-16 16:00:00,90.31,41.3,936,0,0,0,-25.75
2015-04-17 16:00:00,89.82,43.25,1944,0,0,0,-24.53
2015-04-20 16:00:00,82.22,37.99,0,-5256,0,0,-24.27
2015-04-21 16:00:00,85.12,40.22,2232,0,0,0,-24.25
2015-04-22 16:00:00,88.68,42.81,2592,0,0,0,-24.31
2015-04-23 16:00:00,85.86,40.01,0,-2808,0,0,-24.67
2015-04-24 16:00:00,80.5,36.19,0,-3816,0,0,-24.55
2015-04-27 16:00:00,86,41.81,5616,0,0,0,-23.76
2015-04-28 16:00:00,89.76,47.71,5904,0,0,0,-22.16
2015-04-29 16:00:00,88.21,43.97,0,-3744,0,0,-23.51
2015-04-30 16:00:00,85.15,40.44,0,-3528,0,0,-24.15
2015-05-04 16:00:00,85.2,38.78,0,-1656,0,0,-25.06
2015-05-05 16:00:00,77.2,32.66,0,-6120,0,0,-25.14
2015-05-06 16:00:00,77.35,30.36,0,-2304,0,0,-26.5
2015-05-07 16:00:00,76.77,31.08,720,0,0,0,-25.85
2015-05-08 16:00:00,77.32,31.73,648,0,0,0,-25.71
2015-05-11 16:00:00,80.17,36.05,4320,0,0,0,-24.49
2015-05-12 16:00:00,80.12,37.05,1008,0,0,0,-23.91
2015-05-13 16:00:00,77.99,37.2,144,0,0,0,-22.92
2015-05-14 16:00:00,77.45,38.35,1152,0,0,0,-22.03
2015-05-15 16:00:00,73.86,32.45,0,-5904,0,0,-23.82
2015-05-18 16:00:00,70.63,30.07,0,-2376,0,0,-23.77
2015-05-19 16:00:00,76.77,35.11,5040,0,0,0,-23.57
2015-05-20 16:00:00,77.78,35.18,72,0,0,0,-23.96
2015-05-21 16:00:00,78.46,35.9,720,0,0,0,-23.85
2015-05-22 16:00:00,84.06,40.01,4104,0,0,0,-23.93
2015-05-25 16:00:00,88.3,43.25,3240,0,0,0,-23.92
2015-05-26 16:00:00,88.61,43.61,360,0,0,0,-23.86
2015-05-27 16:00:00,86.02,42.09,0,-1512,0,0,-23.62
2015-05-28 16:00:00,75.55,38.21,0,-3888,0,0,-21.27
2015-05-29 16:00:00,75.43,36.69,0,-1512,0,0,-22.08
2015-06-01 16:00:00,83.57,44.18,7488,0,0,0,-21.46
2015-06-02 16:00:00,84.09,45.84,1656,0,0,0,-20.78
2015-06-03 16:00:00,84.99,53.25,7416,0,0,0,-17.16
2015-06-04 16:00:00,93.36,60.45,7200,0,0,0,-17.02
2015-06-05 16:00:00,91.4,58.87,0,-1584,0,0,-17
2015-06-08 16:00:00,103.04,72.62,13752,0,0,0,-14.98
2015-06-09 16:00:00,100.99,67.65,0,-4968,0,0,-16.59
2015-06-10 16:00:00,98.66,64.41,0,-3240,0,0,-17.24
2015-06-11 16:00:00,96.62,60.38,0,-4032,0,0,-18.43
2015-06-12 16:00:00,97.9,61.89,1512,0,0,0,-18.2
2015-06-15 16:00:00,91.79,54.84,0,-7056,0,0,-19.27
2015-06-16 16:00:00,89.53,52.25,0,-2592,0,0,-19.67
2015-06-17 16:00:00,90.9,54.55,2304,0,0,0,-19.04
2015-06-18 16:00:00,82.48,48.21,0,-6336,0,0,-18.78
2015-06-19 16:00:00,74.02,37.49,0,-10728,0,0,-20.99
2015-06-23 16:00:00,79.35,41.01,3528,0,0,0,-21.38
2015-06-24 16:00:00,82.38,45.05,4032,0,0,0,-20.47
2015-06-25 16:00:00,77.96,45.26,216,0,0,0,-18.37
2015-06-26 16:00:00,68.67,35.25,0,-10008,0,0,-19.81
2015-06-29 16:00:00,70.28,40.37,5112,0,0,0,-17.57
2015-06-30 16:00:00,81.65,52.97,12600,0,0,0,-15.79
2015-07-01 16:00:00,75.16,47.49,0,-5472,0,0,-15.8
2015-07-02 16:00:00,76.98,40.08,0,-7416,0,0,-20.85
2015-07-03 16:00:00,68.06,26.76,0,-13320,0,0,-24.57
2015-07-06 16:00:00,81.23,34.75,7992,0,0,0,-25.65
2015-07-07 16:00:00,90.57,33.6,0,-1152,0,0,-29.89
2015-07-08 16:00:00,77.65,31.44,0,-2160,0,0,-26.01
2015-07-09 16:00:00,86.3,43.61,12168,0,0,0,-22.91
2015-07-10 16:00:00,87.87,52.03,8424,0,0,0,-19.08
2015-07-13 16:00:00,81.98,54.33,2304,0,0,0,-15.19
2015-07-14 16:00:00,78.18,49.87,0,-4464,0,0,-15.89
2015-07-15 16:00:00,81.64,39.62,0,-10252.8,0,0,-23.13
2015-07-16 16:00:00,78.64,36.25,0,-3369.6,0,0,-23.73
2015-07-17 16:00:00,79.5,39.1,2851.2,0,0,0,-22.51
2015-07-20 16:00:00,77.69,35.73,0,-3369.6,0,0,-23.61
2015-07-21 16:00:00,75.08,34.78,0,-950.4,0,0,-23.02
2015-07-22 16:00:00,73.26,33.22,0,-1555.2,0,0,-23.11
2015-07-23 16:00:00,75.17,37.46,4233.6,0,0,0,-21.53
2015-07-24 16:00:00,72.7,34.52,0,-2937.6,0,0,-22.11
2015-07-27 16:00:00,59.1,21.39,0,-13132.8,0,0,-23.7
2015-07-28 16:00:00,61.96,21.65,259.2,0,0,0,-24.89
2015-07-29 16:00:00,62.33,21.47,0,-172.8,0,0,-25.17
2015-07-30 16:00:00,59.36,16.29,0,-5184,0,0,-27.03
2015-07-31 16:00:00,60.35,16.98,691.2,0,0,0,-27.05
2015-08-03 16:00:00,64.58,18.62,1641.6,0,0,0,-27.93
2015-08-04 16:00:00,65.5,20.61,1987.2,0,0,0,-27.12
2015-08-05 16:00:00,62.59,18.36,0,-2246.4,0,0,-27.2
2015-08-06 16:00:00,62.71,18.45,86.4,0,0,0,-27.2
2015-08-07 16:00:00,63.72,19.74,1296,0,0,0,-26.86
2015-08-10 16:00:00,67.23,23.81,4060.8,0,0,0,-25.96
2015-08-11 16:00:00,64.56,21.65,0,-2160,0,0,-26.08
2015-08-12 16:00:00,61.98,18.53,0,-3110.4,0,0,-26.82
2015-08-13 16:00:00,61.96,19.49,950.4,0,0,0,-26.22
2015-08-14 16:00:00,61.44,20.26,777.6,0,0,0,-25.51
2015-08-17 16:00:00,59.25,17.84,0,-2419.2,0,0,-26
2015-08-18 16:00:00,54.4,10.93,0,-6912,0,0,-28.15
2015-08-19 16:00:00,55.31,12.75,1814.4,0,0,0,-27.4
2015-08-20 16:00:00,52.59,7.65,0,-5097.6,0,0,-29.45
2015-08-21 16:00:00,49.2,7.91,259.2,0,0,0,-27.67
2015-08-24 16:00:00,35.77,-2.55,0,-10454.4,0,0,-28.22
2015-08-25 16:00:00,27.94,-11.96,0,-9417.6,0,0,-31.19
2015-08-26 16:00:00,35.16,-8.59,3369.6,0,0,0,-32.37
2015-08-27 16:00:00,45.57,0.22,8812.8,0,0,0,-31.15
2015-08-28 16:00:00,46.12,2.55,2332.8,0,0,0,-29.82
2015-08-31 16:00:00,50.69,1.67,0,-879.12,101421,-99360,-32.53
2015-09-01 16:00:00,54.61,0.43,0,-1239,0,0,-35.04
2015-09-02 16:00:00,57.55,0.02,0,-413,0,0,-36.52
2015-09-07 16:00:00,47.15,-3.58,0,-3599,0,0,-34.48
2015-09-08 16:00:00,49.92,-0.69,2891,0,0,0,-33.76
2015-09-09 16:00:00,50.8,-0.1,590,0,0,0,-33.75
2015-09-10 16:00:00,52.17,3.09,3186,0,0,0,-32.25
2015-09-11 16:00:00,51.46,2.08,0,-1003,0,0,-32.6
2015-09-14 16:00:00,55.76,9.34,7257,0,0,0,-29.8
2015-09-15 16:00:00,54.3,7.34,0,-2006,0,0,-30.43
2015-09-16 16:00:00,54.75,6.57,0,-767,0,0,-31.13
2015-09-17 16:00:00,52.1,4.68,0,-1888,0,0,-31.18
2015-09-18 16:00:00,51.6,5.57,885,0,0,0,-30.36
2015-09-21 16:00:00,51.09,4.74,0,-826,0,0,-30.68
2015-09-22 16:00:00,52.57,7.04,2301,0,0,0,-29.84
2015-09-23 16:00:00,49.97,5.68,0,-1357,0,0,-29.53
2015-09-24 16:00:00,49.9,4.44,0,-1239,0,0,-30.33
2015-09-25 16:00:00,51.79,5.62,1180,0,0,0,-30.42
2015-09-28 16:00:00,50.47,4.39,0,-1239,0,0,-30.62
2015-09-29 16:00:00,48.74,3.97,0,-413,0,0,-30.1
2015-09-30 16:00:00,50.37,5.92,1947,0,0,0,-29.56
2015-10-08 16:00:00,51.07,5.68,0,-236,0,0,-30.05
2015-10-09 16:00:00,52.22,7.04,1357,0,0,0,-29.68
2015-10-12 16:00:00,54.84,8.4,1357,0,0,0,-29.99
2015-10-13 16:00:00,53.73,7.63,0,-767,0,0,-29.99
2015-10-14 16:00:00,52.61,6.39,0,-1239,0,0,-30.29
2015-10-15 16:00:00,54.53,9.28,2891,0,0,0,-29.28
2015-10-16 16:00:00,55.4,10.7,1416,0,0,0,-28.76
2015-10-19 16:00:00,54.74,8.75,0,-1947,0,0,-29.72
2015-10-20 16:00:00,54.82,8.57,0,-177,0,0,-29.87
2015-10-21 16:00:00,58.9,11.35,2773,0,0,0,-29.92
2015-10-22 16:00:00,56.46,8.99,0,-2360,0,0,-30.34
2015-10-23 16:00:00,56.36,8.4,0,-590,0,0,-30.67
2015-10-26 16:00:00,56.75,7.69,0,-708,0,0,-31.3
2015-10-27 16:00:00,56.26,7.51,0,-177,0,0,-31.2
2015-10-28 16:00:00,55.35,6.45,0,-1062,0,0,-31.48
2015-10-29 16:00:00,55.12,6.16,0,-295,0,0,-31.56
2015-10-30 16:00:00,55.45,6.86,708,0,0,0,-31.26
2015-11-02 16:00:00,54.08,3.61,0,-3255.83,105462,-104784,-32.76
2015-11-03 16:00:00,53.43,4.34,729,0,0,0,-32
2015-11-04 16:00:00,58,10.82,6480,0,0,0,-29.86
2015-11-05 16:00:00,61.78,15.43,4617,0,0,0,-28.65
2015-11-06 16:00:00,62.96,17.22,1782,0,0,0,-28.07
2015-11-09 16:00:00,68.53,28.88,11664,0,0,0,-23.53
2015-11-10 16:00:00,66.87,25.32,0,-3564,0,0,-24.9
2015-11-11 16:00:00,64.53,22.8,0,-2511,0,0,-25.36
2015-11-12 16:00:00,62.62,21.67,0,-1134,0,0,-25.18
2015-11-13 16:00:00,61.38,20.78,0,-891,0,0,-25.16
2015-11-16 16:00:00,61.68,21.75,972,0,0,0,-24.7
2015-11-17 16:00:00,62.22,23.86,2106,0,0,0,-23.65
2015-11-18 16:00:00,62.69,23.94,81,0,0,0,-23.82
2015-11-19 16:00:00,64.5,24.67,729,0,0,0,-24.21
2015-11-20 16:00:00,64.99,24.67,0,0,0,0,-24.44
2015-11-23 16:00:00,64.83,21.59,0,-3078,0,0,-26.23
2015-11-24 16:00:00,63.48,20.54,0,-1053,0,0,-26.27
2015-11-25 16:00:00,64.31,22.64,2106,0,0,0,-25.36
2015-11-26 16:00:00,63.36,22.8,162,0,0,0,-24.83
2015-11-27 16:00:00,57.44,14.95,0,-7857,0,0,-26.99
2015-11-30 16:00:00,59.79,16.08,1134,0,0,0,-27.35
2015-12-01 16:00:00,58.73,13.41,0,-2673,0,0,-28.55
2015-12-02 16:00:00,67.67,24.75,11340,0,0,0,-25.6
2015-12-03 16:00:00,68.2,28.64,3888,0,0,0,-23.52
2015-12-04 16:00:00,63.32,24.42,0,-4212,0,0,-23.82
2015-12-07 16:00:00,64.05,23.86,0,-567,0,0,-24.5
2015-12-08 16:00:00,63.34,23.78,0,-81,0,0,-24.22
2015-12-09 16:00:00,63.18,22.56,0,-1215,0,0,-24.89
2015-12-10 16:00:00,62.32,21.02,0,-1539,0,0,-25.44
2015-12-11 16:00:00,60.65,18.84,0,-2187,0,0,-26.03
2015-12-14 16:00:00,63.2,24.83,5994,0,0,0,-23.51
2015-12-15 16:00:00,61.16,21.67,0,-3159,0,0,-24.5
2015-12-16 16:00:00,60.65,21.02,0,-648,0,0,-24.67
2015-12-17 16:00:00,62.24,23.94,2916,0,0,0,-23.61
2015-12-18 16:00:00,64.68,25.8,1863,0,0,0,-23.61
2015-12-21 16:00:00,70.41,31.31,5508,0,0,0,-22.94
2015-12-22 16:00:00,68.99,30.26,0,-1053,0,0,-22.92
2015-12-23 16:00:00,69.13,31.88,1620,0,0,0,-22.02
2015-12-24 16:00:00,69.31,34.31,2430,0,0,0,-20.67
2015-12-25 16:00:00,69.98,34.39,81,0,0,0,-20.94
2015-12-28 16:00:00,64.95,27.75,0,-6642,0,0,-22.55
2015-12-29 16:00:00,66.58,29.37,1620,0,0,0,-22.34
2015-12-30 16:00:00,67.1,27.99,0,-1377,0,0,-23.41
2015-12-31 16:00:00,66.6,25.88,0,-2106,0,0,-24.44
2016-01-04 16:00:00,59.06,16.81,0,-9072,0,0,-26.56
2016-01-05 16:00:00,60.25,18.35,1539,0,0,0,-26.15
2016-01-06 16:00:00,61.48,20.94,2592,0,0,0,-25.11
2016-01-07 16:00:00,55.04,12.52,0,-8424,0,0,-27.43
2016-01-08 16:00:00,56.89,14.95,2430,0,0,0,-26.73
2016-01-11 16:00:00,51.66,8.63,0,-6318,0,0,-28.37
2016-01-12 16:00:00,52.03,9.36,729,0,0,0,-28.07
2016-01-13 16:00:00,50.89,7.5,0,-1863,0,0,-28.76
2016-01-14 16:00:00,51.76,9.6,2106,0,0,0,-27.78
2016-01-15 16:00:00,48.95,7.17,0,-2430,0,0,-28.05
2016-01-18 16:00:00,48.58,6.69,0,-486,0,0,-28.19
2016-01-19 16:00:00,50.83,9.28,2592,0,0,0,-27.55
